Location_ID,City,Province,Address,Latitude,Longitude,Avg_Income,Traffic_Daily,Competitors,Rent_Per_Year,AI_Score,Grade,Verdict
ID_10671,Palembang,Sumatera Selatan,"Jl. Antasari No. 97, Palembang",-2.957843,104.7532,5577588,17870,53,62425499,68,C,Cukup (Perlu Strategi) ⚠️
ID_10672,Jakarta Pusat,DKI Jakarta,"Jl. Kemang No. 62, Jakarta Pusat",-6.167767,106.823275,5360423,26493,50,124991165,69,C,Cukup (Perlu Strategi) ⚠️
ID_10673,Tangerang Selatan,Banten,"Jl. Merdeka No. 127, Tangerang Selatan",-6.314113,106.727842,8652517,22410,64,109311699,84,B,Potensial ✅
ID_10674,Yogyakarta,DI Yogyakarta,"Jl. Diponegoro No. 126, Yogyakarta",-7.850444,110.385819,5856902,13221,58,56692466,64,C,Cukup (Perlu Strategi) ⚠️
ID_10675,Surabaya,Jawa Timur,"Jl. Hayam Wuruk No. 190, Surabaya",-7.262337,112.682291,6563755,12531,97,109422068,40,D,Tidak Disarankan ❌
ID_10676,Bandung,Jawa Barat,"Jl. Imam Bonjol No. 75, Bandung",-6.898141,107.657159,5621726,16740,78,58588830,70,B,Potensial ✅
ID_10677,Surabaya,Jawa Timur,"Jl. Pattimura No. 193, Surabaya",-7.325376,112.792474,7191105,19913,99,114255930,45,D,Tidak Disarankan ❌
ID_10678,Ambon,Maluku,"Jl. Cikini Raya No. 37, Ambon",-3.7242,128.217143,2800000,12204,59,56149951,56,C,Cukup (Perlu Strategi) ⚠️
ID_10679,Makassar,Sulawesi Selatan,"Jl. Hayam Wuruk No. 68, Makassar",-5.099354,119.371784,3990319,23735,78,25392233,79,B,Potensial ✅
ID_10680,Medan,Sumatera Utara,"Jl. Hayam Wuruk No. 12, Medan",3.52885,98.681416,4893289,13408,45,88442104,56,C,Cukup (Perlu Strategi) ⚠️
ID_10681,Tangerang Selatan,Banten,"Jl. Gajah Mada No. 19, Tangerang Selatan",-6.293092,106.72824,5047560,19509,54,61525110,71,B,Potensial ✅
ID_10682,Semarang,Jawa Tengah,"Jl. Gajah Mada No. 93, Semarang",-6.995627,110.413259,5782113,15168,94,51079028,66,C,Cukup (Perlu Strategi) ⚠️
ID_10683,Semarang,Jawa Tengah,"Jl. Gatot Subroto No. 18, Semarang",-7.001856,110.453471,7775053,15916,41,68639563,88,A,Sangat Direkomendasikan ⭐
ID_10684,Denpasar,Bali,"Jl. Diponegoro No. 151, Denpasar",-8.614944,115.252575,4253313,6307,64,42465279,55,C,Cukup (Perlu Strategi) ⚠️
ID_10685,Malang,Jawa Timur,"Jl. Raden Saleh No. 84, Malang",-7.950352,112.590878,3869542,16228,40,55555277,76,B,Potensial ✅
ID_10686,Jakarta Selatan,DKI Jakarta,"Jl. Kemang No. 120, Jakarta Selatan",-6.250999,106.890332,7671324,15025,94,80681774,54,D,Tidak Disarankan ❌
ID_10687,Manado,Sulawesi Utara,"Jl. Hayam Wuruk No. 49, Manado",1.461993,124.812536,5727186,14762,64,28752278,84,B,Potensial ✅
ID_10688,Jakarta Pusat,DKI Jakarta,"Jl. Pahlawan No. 189, Jakarta Pusat",-6.206223,106.877107,7996616,17421,107,96031888,63,C,Cukup (Perlu Strategi) ⚠️
ID_10689,Semarang,Jawa Tengah,"Jl. Imam Bonjol No. 53, Semarang",-6.86055,110.358444,4240276,18809,51,60979100,78,B,Potensial ✅
ID_10690,Balikpapan,Kalimantan Timur,"Jl. Diponegoro No. 162, Balikpapan",-1.307787,116.852649,4176252,17483,78,69976770,49,D,Tidak Disarankan ❌
ID_10691,Samarinda,Kalimantan Timur,"Jl. Pattimura No. 101, Samarinda",-0.494656,117.141131,4588530,15625,33,88650120,56,C,Cukup (Perlu Strategi) ⚠️
ID_10692,Jayapura,Papua,"Jl. Raden Saleh No. 187, Jayapura",-2.624411,140.728891,3863799,9980,53,61951872,57,C,Cukup (Perlu Strategi) ⚠️
ID_10693,Bandar Lampung,Lampung,"Jl. Pattimura No. 108, Bandar Lampung",-5.438151,105.286172,3749002,11503,55,72136611,53,D,Tidak Disarankan ❌
ID_10694,Tangerang Selatan,Banten,"Jl. Antasari No. 177, Tangerang Selatan",-6.303462,106.786337,7000409,15864,52,122693983,54,D,Tidak Disarankan ❌
ID_10695,Malang,Jawa Timur,"Jl. Hayam Wuruk No. 175, Malang",-7.997242,112.571407,2813063,10735,49,30878779,53,D,Tidak Disarankan ❌
ID_10696,Denpasar,Bali,"Jl. Sisingamangaraja No. 128, Denpasar",-8.748974,115.242562,4882570,14456,77,53747538,55,C,Cukup (Perlu Strategi) ⚠️
ID_10697,Ambon,Maluku,"Jl. Raden Saleh No. 136, Ambon",-3.68461,128.163836,3933485,5388,75,75582565,27,D,Tidak Disarankan ❌
ID_10698,Samarinda,Kalimantan Timur,"Jl. Jend. Sudirman No. 94, Samarinda",-0.452087,117.161026,6417238,17994,66,79428603,69,C,Cukup (Perlu Strategi) ⚠️
ID_10699,Jakarta Selatan,DKI Jakarta,"Jl. Jend. Sudirman No. 44, Jakarta Selatan",-6.305767,106.852893,5453948,20690,40,68498608,89,A,Sangat Direkomendasikan ⭐
ID_10700,Balikpapan,Kalimantan Timur,"Jl. Pahlawan No. 8, Balikpapan",-1.162628,116.880247,4072054,15796,37,92387714,50,D,Tidak Disarankan ❌
ID_10701,Malang,Jawa Timur,"Jl. Hayam Wuruk No. 112, Malang",-7.944144,112.698918,2800000,12414,35,76018111,48,D,Tidak Disarankan ❌
ID_10702,Jakarta Pusat,DKI Jakarta,"Jl. Ahmad Yani No. 79, Jakarta Pusat",-6.10494,106.785012,8316536,16469,78,98504489,70,B,Potensial ✅
ID_10703,Palembang,Sumatera Selatan,"Jl. Pasteur No. 174, Palembang",-3.02186,104.782846,3409295,13415,72,58026425,50,D,Tidak Disarankan ❌
ID_10704,Bandar Lampung,Lampung,"Jl. Jend. Sudirman No. 44, Bandar Lampung",-5.353323,105.232346,4171642,17475,42,56794526,79,B,Potensial ✅
ID_10705,Surabaya,Jawa Timur,"Jl. Kemang No. 114, Surabaya",-7.282838,112.701403,7581159,13262,72,67050655,75,B,Potensial ✅
ID_10706,Malang,Jawa Timur,"Jl. Kemang No. 88, Malang",-7.972818,112.613638,6100058,5232,40,51692648,56,C,Cukup (Perlu Strategi) ⚠️
ID_10707,Yogyakarta,DI Yogyakarta,"Jl. Sisingamangaraja No. 151, Yogyakarta",-7.802884,110.313412,3810146,10994,24,51902679,58,C,Cukup (Perlu Strategi) ⚠️
ID_10708,Padang,Sumatera Barat,"Jl. Diponegoro No. 133, Padang",-0.941274,100.464955,7146691,10952,22,60983725,82,B,Potensial ✅
ID_10709,Surabaya,Jawa Timur,"Jl. Merdeka No. 98, Surabaya",-7.22295,112.753771,8397059,14682,65,76437786,72,B,Potensial ✅
ID_10710,Makassar,Sulawesi Selatan,"Jl. Antasari No. 159, Makassar",-5.147806,119.458342,4785552,16352,93,47945687,65,C,Cukup (Perlu Strategi) ⚠️
ID_10711,Medan,Sumatera Utara,"Jl. Kemang No. 118, Medan",3.596505,98.732808,4704431,17002,82,74120655,50,D,Tidak Disarankan ❌
ID_10712,Tangerang Selatan,Banten,"Jl. Raden Saleh No. 69, Tangerang Selatan",-6.276495,106.715551,6967929,19818,82,53044509,83,B,Potensial ✅
ID_10713,Tangerang Selatan,Banten,"Jl. Antasari No. 104, Tangerang Selatan",-6.291,106.63356,6913044,17631,93,110079982,56,C,Cukup (Perlu Strategi) ⚠️
ID_10714,Bandar Lampung,Lampung,"Jl. Sisingamangaraja No. 7, Bandar Lampung",-5.349076,105.203816,4528836,13191,25,50461957,80,B,Potensial ✅
ID_10715,Jakarta Pusat,DKI Jakarta,"Jl. Ahmad Yani No. 168, Jakarta Pusat",-6.15939,106.734591,6180714,26574,61,120390796,77,B,Potensial ✅
ID_10716,Pontianak,Kalimantan Barat,"Jl. Diponegoro No. 145, Pontianak",-0.043512,109.318536,2800000,7356,44,66014297,36,D,Tidak Disarankan ❌
ID_10717,Jakarta Pusat,DKI Jakarta,"Jl. Sisingamangaraja No. 22, Jakarta Pusat",-6.199162,106.890842,4298376,19303,72,94728324,53,D,Tidak Disarankan ❌
ID_10718,Batam,Kep. Riau,"Jl. Cikini Raya No. 148, Batam",1.127373,104.093059,4784682,10773,68,120583122,21,D,Tidak Disarankan ❌
ID_10719,Manado,Sulawesi Utara,"Jl. Hayam Wuruk No. 119, Manado",1.504064,124.855224,2800000,10570,55,42487215,46,D,Tidak Disarankan ❌
ID_10720,Palembang,Sumatera Selatan,"Jl. Pahlawan No. 29, Palembang",-2.988645,104.826131,4952964,12506,68,22852471,70,B,Potensial ✅
ID_10721,Ambon,Maluku,"Jl. Ahmad Yani No. 97, Ambon",-3.717205,128.164673,4442627,12904,71,63358550,56,C,Cukup (Perlu Strategi) ⚠️
ID_10722,Tangerang Selatan,Banten,"Jl. Diponegoro No. 82, Tangerang Selatan",-6.277394,106.749185,8134455,15247,80,80294452,65,C,Cukup (Perlu Strategi) ⚠️
ID_10723,Semarang,Jawa Tengah,"Jl. Pattimura No. 41, Semarang",-6.917127,110.348589,5459984,9644,69,74778303,46,D,Tidak Disarankan ❌
ID_10724,Semarang,Jawa Tengah,"Jl. Raden Saleh No. 154, Semarang",-7.049178,110.467305,5606594,15064,56,63794960,68,C,Cukup (Perlu Strategi) ⚠️
ID_10725,Denpasar,Bali,"Jl. Gajah Mada No. 179, Denpasar",-8.641118,115.176137,7384219,17861,72,28728960,96,A,Sangat Direkomendasikan ⭐
ID_10726,Jakarta Selatan,DKI Jakarta,"Jl. Sisingamangaraja No. 134, Jakarta Selatan",-6.324398,106.801432,7199398,16251,70,88910007,68,C,Cukup (Perlu Strategi) ⚠️
ID_10727,Balikpapan,Kalimantan Timur,"Jl. Imam Bonjol No. 182, Balikpapan",-1.200056,116.848389,5182198,14344,34,32479026,88,A,Sangat Direkomendasikan ⭐
ID_10728,Tangerang Selatan,Banten,"Jl. Pasteur No. 50, Tangerang Selatan",-6.295042,106.667496,5655487,16074,67,83743080,61,C,Cukup (Perlu Strategi) ⚠️
ID_10729,Yogyakarta,DI Yogyakarta,"Jl. Sisingamangaraja No. 181, Yogyakarta",-7.867758,110.338637,4391363,6074,35,30536282,60,C,Cukup (Perlu Strategi) ⚠️
ID_10730,Makassar,Sulawesi Selatan,"Jl. Jend. Sudirman No. 90, Makassar",-5.093475,119.402585,6497977,16788,73,75171159,73,B,Potensial ✅
ID_10731,Padang,Sumatera Barat,"Jl. Pahlawan No. 8, Padang",-0.988149,100.359479,4814022,12819,15,61576991,67,C,Cukup (Perlu Strategi) ⚠️
ID_10732,Tangerang Selatan,Banten,"Jl. Gatot Subroto No. 116, Tangerang Selatan",-6.28435,106.727243,9071659,18747,66,69320586,80,B,Potensial ✅
ID_10733,Makassar,Sulawesi Selatan,"Jl. Cikini Raya No. 56, Makassar",-5.136521,119.419629,6023825,5187,31,55950282,65,C,Cukup (Perlu Strategi) ⚠️
ID_10734,Padang,Sumatera Barat,"Jl. Kemang No. 159, Padang",-1.004804,100.48268,3686589,5165,39,56217979,40,D,Tidak Disarankan ❌
ID_10735,Jakarta Pusat,DKI Jakarta,"Jl. Raden Saleh No. 176, Jakarta Pusat",-6.195811,106.835461,7137314,16818,67,99621788,69,C,Cukup (Perlu Strategi) ⚠️
ID_10736,Semarang,Jawa Tengah,"Jl. Raden Saleh No. 54, Semarang",-6.959807,110.40787,5589594,5380,79,97406664,22,D,Tidak Disarankan ❌
ID_10737,Bandung,Jawa Barat,"Jl. Gajah Mada No. 31, Bandung",-6.933958,107.590768,6710961,11560,24,93996745,57,C,Cukup (Perlu Strategi) ⚠️
ID_10738,Pontianak,Kalimantan Barat,"Jl. Raden Saleh No. 199, Pontianak",0.014148,109.303719,6359234,11150,50,66506265,70,B,Potensial ✅
ID_10739,Bandung,Jawa Barat,"Jl. Pasteur No. 1, Bandung",-6.905699,107.651425,6293975,20110,28,86961695,73,B,Potensial ✅
ID_10740,Jakarta Selatan,DKI Jakarta,"Jl. Pasteur No. 16, Jakarta Selatan",-6.217952,106.801717,4816714,15601,62,83785229,62,C,Cukup (Perlu Strategi) ⚠️
ID_10741,Manado,Sulawesi Utara,"Jl. Kemang No. 121, Manado",1.471662,124.893385,4174805,13141,56,24017270,80,B,Potensial ✅
ID_10742,Medan,Sumatera Utara,"Jl. Imam Bonjol No. 167, Medan",3.523969,98.644416,4038004,12285,47,70006266,53,D,Tidak Disarankan ❌
ID_10743,Semarang,Jawa Tengah,"Jl. Pattimura No. 113, Semarang",-6.959047,110.45315,3140149,12230,34,65584537,54,D,Tidak Disarankan ❌
ID_10744,Makassar,Sulawesi Selatan,"Jl. Hayam Wuruk No. 171, Makassar",-5.184079,119.323523,3262677,8144,30,67036392,55,C,Cukup (Perlu Strategi) ⚠️
ID_10745,Makassar,Sulawesi Selatan,"Jl. Diponegoro No. 63, Makassar",-5.099953,119.402325,6403843,15758,32,72620364,78,B,Potensial ✅
ID_10746,Medan,Sumatera Utara,"Jl. Ahmad Yani No. 45, Medan",3.537984,98.63134,6514625,17889,70,71912551,71,B,Potensial ✅
ID_10747,Batam,Kep. Riau,"Jl. Hayam Wuruk No. 11, Batam",1.103215,104.041026,4430619,20741,47,55909934,75,B,Potensial ✅
ID_10748,Batam,Kep. Riau,"Jl. Sisingamangaraja No. 182, Batam",1.046718,104.107124,6187436,14768,33,85384153,69,C,Cukup (Perlu Strategi) ⚠️
ID_10749,Tangerang Selatan,Banten,"Jl. Gatot Subroto No. 30, Tangerang Selatan",-6.321416,106.711477,8794363,16919,68,64494896,81,B,Potensial ✅
ID_10750,Bandar Lampung,Lampung,"Jl. Ahmad Yani No. 167, Bandar Lampung",-5.460809,105.280679,2800000,9701,52,64908026,45,D,Tidak Disarankan ❌
ID_10751,Pontianak,Kalimantan Barat,"Jl. Cikini Raya No. 177, Pontianak",-0.029902,109.354037,4336198,8220,73,50127983,50,D,Tidak Disarankan ❌
ID_10752,Jakarta Selatan,DKI Jakarta,"Jl. Raden Saleh No. 36, Jakarta Selatan",-6.265729,106.742866,6229650,14810,68,92633103,58,C,Cukup (Perlu Strategi) ⚠️
ID_10753,Manado,Sulawesi Utara,"Jl. Gatot Subroto No. 158, Manado",1.498143,124.894954,3880968,11208,31,75036566,53,D,Tidak Disarankan ❌
ID_10754,Padang,Sumatera Barat,"Jl. Gajah Mada No. 99, Padang",-0.961069,100.438176,4977188,8376,67,92788172,44,D,Tidak Disarankan ❌
ID_10755,Surabaya,Jawa Timur,"Jl. Raden Saleh No. 6, Surabaya",-7.278823,112.727214,6193473,18453,104,87252257,47,D,Tidak Disarankan ❌
ID_10756,Jakarta Pusat,DKI Jakarta,"Jl. Pattimura No. 197, Jakarta Pusat",-6.095952,106.840563,8559532,25244,71,109540066,85,A,Sangat Direkomendasikan ⭐
ID_10757,Jakarta Selatan,DKI Jakarta,"Jl. Kemang No. 180, Jakarta Selatan",-6.209646,106.80677,7182273,15141,63,78915410,68,C,Cukup (Perlu Strategi) ⚠️
ID_10758,Batam,Kep. Riau,"Jl. Merdeka No. 118, Batam",1.155696,104.069218,4539892,8603,39,105563443,43,D,Tidak Disarankan ❌
ID_10759,Samarinda,Kalimantan Timur,"Jl. Gajah Mada No. 62, Samarinda",-0.557321,117.096739,2800000,15276,38,74372085,50,D,Tidak Disarankan ❌
ID_10760,Malang,Jawa Timur,"Jl. Antasari No. 102, Malang",-7.952435,112.66822,3264026,18512,1,59412835,84,B,Potensial ✅
ID_10761,Samarinda,Kalimantan Timur,"Jl. Merdeka No. 100, Samarinda",-0.522647,117.276845,4440220,11837,64,83188993,40,D,Tidak Disarankan ❌
ID_10762,Bandung,Jawa Barat,"Jl. Sisingamangaraja No. 102, Bandung",-6.87461,107.642406,4763083,10271,49,48811310,58,C,Cukup (Perlu Strategi) ⚠️
ID_10763,Jakarta Pusat,DKI Jakarta,"Jl. Pattimura No. 189, Jakarta Pusat",-6.151416,106.768355,7559162,15919,73,102621778,60,C,Cukup (Perlu Strategi) ⚠️
ID_10764,Jakarta Selatan,DKI Jakarta,"Jl. Sisingamangaraja No. 50, Jakarta Selatan",-6.238629,106.831188,6027807,13581,63,114909548,52,D,Tidak Disarankan ❌
ID_10765,Medan,Sumatera Utara,"Jl. Gajah Mada No. 98, Medan",3.643113,98.735501,2800000,12199,10,105673176,49,D,Tidak Disarankan ❌
ID_10766,Bandung,Jawa Barat,"Jl. Pahlawan No. 150, Bandung",-6.875931,107.626636,4202970,17042,69,92061221,53,D,Tidak Disarankan ❌
ID_10767,Batam,Kep. Riau,"Jl. Raden Saleh No. 36, Batam",1.186702,104.072703,6312442,10648,54,70817130,57,C,Cukup (Perlu Strategi) ⚠️
ID_10768,Jakarta Pusat,DKI Jakarta,"Jl. Merdeka No. 57, Jakarta Pusat",-6.196092,106.777203,6605148,19951,91,67508500,74,B,Potensial ✅
ID_10769,Malang,Jawa Timur,"Jl. Pasteur No. 50, Malang",-8.003958,112.645336,2800000,18697,40,39470605,72,B,Potensial ✅
ID_10770,Padang,Sumatera Barat,"Jl. Merdeka No. 180, Padang",-0.970158,100.359279,3051004,7708,32,40640252,56,C,Cukup (Perlu Strategi) ⚠️
ID_10771,Jakarta Pusat,DKI Jakarta,"Jl. Jend. Sudirman No. 73, Jakarta Pusat",-6.176829,106.784302,7141056,19527,80,102254559,65,C,Cukup (Perlu Strategi) ⚠️
ID_10772,Bandar Lampung,Lampung,"Jl. Cikini Raya No. 12, Bandar Lampung",-5.443737,105.247608,4383392,13143,23,54816321,74,B,Potensial ✅
ID_10773,Tangerang Selatan,Banten,"Jl. Gatot Subroto No. 154, Tangerang Selatan",-6.286622,106.820869,7325164,10466,91,114602100,41,D,Tidak Disarankan ❌
ID_10774,Denpasar,Bali,"Jl. Raden Saleh No. 53, Denpasar",-8.676402,115.231372,3245327,9338,36,83922033,40,D,Tidak Disarankan ❌
ID_10775,Yogyakarta,DI Yogyakarta,"Jl. Pasteur No. 110, Yogyakarta",-7.714829,110.325691,2800000,10690,71,54763474,40,D,Tidak Disarankan ❌
ID_10776,Semarang,Jawa Tengah,"Jl. Diponegoro No. 143, Semarang",-6.998667,110.308835,8390985,11730,85,79631777,66,C,Cukup (Perlu Strategi) ⚠️
ID_10777,Jakarta Pusat,DKI Jakarta,"Jl. Raden Saleh No. 2, Jakarta Pusat",-6.124726,106.845306,8447676,18078,97,119793814,48,D,Tidak Disarankan ❌
ID_10778,Bandung,Jawa Barat,"Jl. Gajah Mada No. 118, Bandung",-6.838772,107.591865,4385378,15142,44,102069429,43,D,Tidak Disarankan ❌
ID_10779,Jakarta Pusat,DKI Jakarta,"Jl. Sisingamangaraja No. 119, Jakarta Pusat",-6.27791,106.826698,6883787,10622,78,130699688,31,D,Tidak Disarankan ❌
ID_10780,Surabaya,Jawa Timur,"Jl. Sisingamangaraja No. 142, Surabaya",-7.239966,112.713101,5369726,11209,54,79596572,57,C,Cukup (Perlu Strategi) ⚠️
ID_10781,Denpasar,Bali,"Jl. Ahmad Yani No. 61, Denpasar",-8.663439,115.200712,4089504,19172,67,109782119,41,D,Tidak Disarankan ❌
ID_10782,Pontianak,Kalimantan Barat,"Jl. Raden Saleh No. 128, Pontianak",-0.092699,109.380564,5186173,10165,13,39655195,79,B,Potensial ✅
ID_10783,Tangerang Selatan,Banten,"Jl. Gatot Subroto No. 110, Tangerang Selatan",-6.326163,106.743754,4949771,13816,62,63527489,65,C,Cukup (Perlu Strategi) ⚠️
ID_10784,Medan,Sumatera Utara,"Jl. Merdeka No. 156, Medan",3.569188,98.710544,2800000,14711,99,44355476,44,D,Tidak Disarankan ❌
ID_10785,Semarang,Jawa Tengah,"Jl. Ahmad Yani No. 69, Semarang",-6.974296,110.405362,7890170,9117,65,69536938,64,C,Cukup (Perlu Strategi) ⚠️
ID_10786,Tangerang Selatan,Banten,"Jl. Pahlawan No. 122, Tangerang Selatan",-6.329588,106.649521,6838979,15457,97,93432516,52,D,Tidak Disarankan ❌
ID_10787,Yogyakarta,DI Yogyakarta,"Jl. Hayam Wuruk No. 148, Yogyakarta",-7.812292,110.377631,2800000,13692,63,31656247,66,C,Cukup (Perlu Strategi) ⚠️
ID_10788,Ambon,Maluku,"Jl. Jend. Sudirman No. 157, Ambon",-3.584556,128.206779,2800000,17727,42,53941785,69,C,Cukup (Perlu Strategi) ⚠️
ID_10789,Semarang,Jawa Tengah,"Jl. Cikini Raya No. 148, Semarang",-6.966973,110.455219,7318453,7774,54,103987923,52,D,Tidak Disarankan ❌
ID_10790,Semarang,Jawa Tengah,"Jl. Pattimura No. 6, Semarang",-6.990713,110.396015,2800000,20062,93,61972046,61,C,Cukup (Perlu Strategi) ⚠️
ID_10791,Denpasar,Bali,"Jl. Imam Bonjol No. 29, Denpasar",-8.745782,115.207694,3791683,18305,47,76884299,62,C,Cukup (Perlu Strategi) ⚠️
ID_10792,Jayapura,Papua,"Jl. Gajah Mada No. 56, Jayapura",-2.604314,140.639149,4044511,12546,40,31219161,74,B,Potensial ✅
ID_10793,Medan,Sumatera Utara,"Jl. Jend. Sudirman No. 107, Medan",3.575377,98.654895,5792972,21469,47,95166694,70,B,Potensial ✅
ID_10794,Yogyakarta,DI Yogyakarta,"Jl. Cikini Raya No. 31, Yogyakarta",-7.864316,110.327657,5412179,11685,73,66417103,53,D,Tidak Disarankan ❌
ID_10795,Denpasar,Bali,"Jl. Kemang No. 95, Denpasar",-8.681242,115.223918,5573796,20414,62,85746880,73,B,Potensial ✅
ID_10796,Yogyakarta,DI Yogyakarta,"Jl. Merdeka No. 3, Yogyakarta",-7.833211,110.328066,3373328,10021,52,51052182,60,C,Cukup (Perlu Strategi) ⚠️
ID_10797,Yogyakarta,DI Yogyakarta,"Jl. Jend. Sudirman No. 123, Yogyakarta",-7.806944,110.377282,5885515,13211,39,76665671,64,C,Cukup (Perlu Strategi) ⚠️
ID_10798,Jayapura,Papua,"Jl. Gatot Subroto No. 36, Jayapura",-2.563209,140.611889,2800000,15272,30,38346415,69,C,Cukup (Perlu Strategi) ⚠️
ID_10799,Denpasar,Bali,"Jl. Kemang No. 89, Denpasar",-8.608339,115.293279,5914140,14672,73,56029550,66,C,Cukup (Perlu Strategi) ⚠️
ID_10800,Kupang,NTT,"Jl. Sisingamangaraja No. 43, Kupang",-10.238836,123.575125,3348214,11230,65,56809802,49,D,Tidak Disarankan ❌
ID_10801,Jayapura,Papua,"Jl. Cikini Raya No. 146, Jayapura",-2.64257,140.654642,4719206,7016,2,42102550,77,B,Potensial ✅
ID_10802,Tangerang Selatan,Banten,"Jl. Pahlawan No. 45, Tangerang Selatan",-6.32084,106.694322,7231038,17329,67,77039059,78,B,Potensial ✅
ID_10803,Denpasar,Bali,"Jl. Gajah Mada No. 96, Denpasar",-8.645588,115.233764,4478385,15373,30,60185959,73,B,Potensial ✅
ID_10804,Surabaya,Jawa Timur,"Jl. Raden Saleh No. 32, Surabaya",-7.238647,112.69358,8064680,13546,98,95881050,49,D,Tidak Disarankan ❌
ID_10805,Bandar Lampung,Lampung,"Jl. Gajah Mada No. 175, Bandar Lampung",-5.450616,105.258502,4811159,13230,28,44854735,80,B,Potensial ✅
ID_10806,Jakarta Selatan,DKI Jakarta,"Jl. Kemang No. 80, Jakarta Selatan",-6.277789,106.766324,7075268,16368,31,78338582,77,B,Potensial ✅
ID_10807,Bandar Lampung,Lampung,"Jl. Sisingamangaraja No. 34, Bandar Lampung",-5.330253,105.294666,8645346,9630,45,29581313,94,A,Sangat Direkomendasikan ⭐
ID_10808,Jakarta Selatan,DKI Jakarta,"Jl. Diponegoro No. 199, Jakarta Selatan",-6.281788,106.864169,8596313,19689,82,72117985,81,B,Potensial ✅
ID_10809,Jakarta Pusat,DKI Jakarta,"Jl. Ahmad Yani No. 23, Jakarta Pusat",-6.164074,106.777749,6813504,22278,91,117921010,63,C,Cukup (Perlu Strategi) ⚠️
ID_10810,Yogyakarta,DI Yogyakarta,"Jl. Kemang No. 86, Yogyakarta",-7.804872,110.446472,4229144,4444,25,77029169,46,D,Tidak Disarankan ❌
ID_10811,Bandung,Jawa Barat,"Jl. Pasteur No. 33, Bandung",-6.891633,107.638592,4537513,13137,37,70845830,68,C,Cukup (Perlu Strategi) ⚠️
ID_10812,Balikpapan,Kalimantan Timur,"Jl. Kemang No. 122, Balikpapan",-1.218041,116.765059,4555892,10718,59,49191344,52,D,Tidak Disarankan ❌
ID_10813,Jakarta Selatan,DKI Jakarta,"Jl. Imam Bonjol No. 29, Jakarta Selatan",-6.217918,106.846648,6614074,16992,79,95846276,58,C,Cukup (Perlu Strategi) ⚠️
ID_10814,Jayapura,Papua,"Jl. Imam Bonjol No. 164, Jayapura",-2.607986,140.708515,3232354,6662,21,49891027,63,C,Cukup (Perlu Strategi) ⚠️
ID_10815,Jakarta Pusat,DKI Jakarta,"Jl. Merdeka No. 138, Jakarta Pusat",-6.22011,106.835041,5835236,26030,77,116705669,68,C,Cukup (Perlu Strategi) ⚠️
ID_10816,Samarinda,Kalimantan Timur,"Jl. Cikini Raya No. 93, Samarinda",-0.464063,117.237999,4479163,15153,56,71762906,65,C,Cukup (Perlu Strategi) ⚠️
ID_10817,Tangerang Selatan,Banten,"Jl. Raden Saleh No. 163, Tangerang Selatan",-6.284853,106.757449,6873764,8807,61,108526891,46,D,Tidak Disarankan ❌
ID_10818,Malang,Jawa Timur,"Jl. Jend. Sudirman No. 84, Malang",-7.993269,112.600742,5345748,2494,17,59855425,51,D,Tidak Disarankan ❌
ID_10819,Padang,Sumatera Barat,"Jl. Cikini Raya No. 78, Padang",-0.942521,100.388848,2800000,5409,36,71627815,45,D,Tidak Disarankan ❌
ID_10820,Medan,Sumatera Utara,"Jl. Diponegoro No. 170, Medan",3.576789,98.650747,4769825,12239,88,73268546,49,D,Tidak Disarankan ❌
ID_10821,Ambon,Maluku,"Jl. Kemang No. 177, Ambon",-3.621715,128.184532,2865441,9127,77,51870884,41,D,Tidak Disarankan ❌
ID_10822,Jakarta Selatan,DKI Jakarta,"Jl. Cikini Raya No. 172, Jakarta Selatan",-6.293706,106.814111,7806745,14870,68,72686087,72,B,Potensial ✅
ID_10823,Samarinda,Kalimantan Timur,"Jl. Diponegoro No. 100, Samarinda",-0.470369,117.155994,2800000,13228,70,118101885,32,D,Tidak Disarankan ❌
ID_10824,Semarang,Jawa Tengah,"Jl. Sisingamangaraja No. 135, Semarang",-6.958083,110.367292,6061266,11862,54,69421282,58,C,Cukup (Perlu Strategi) ⚠️
ID_10825,Bandung,Jawa Barat,"Jl. Cikini Raya No. 178, Bandung",-6.910226,107.691464,5954423,14935,37,73516703,65,C,Cukup (Perlu Strategi) ⚠️
ID_10826,Semarang,Jawa Tengah,"Jl. Jend. Sudirman No. 46, Semarang",-6.93497,110.430861,7295047,16419,42,52196698,90,A,Sangat Direkomendasikan ⭐
